Caller_ID,Dummy_Email,State,Days_in_Between,Test_variable,Outcome
28865107RPZSJJGI,0,0,66,1,1
74230591GQKMUAXF,0,1,200,0,0
47775539GZEKRTAL,1,1,200,0,0
47654606AQNEUEGG,0,1,200,0,0
21411833LISLSPSN,0,0,200,1,0
65806593TZBXXKLT,0,0,200,0,0
27754448BLLCFEXG,0,1,200,0,0
05203492HPJRFTTM,0,1,200,0,0
69665819RWKVLVGN,0,0,200,0,0
21885243ACRAQPOR,0,1,200,0,0
10492462UMOGNAGC,0,1,200,1,0
43634044EQTWEUST,0,0,200,0,0
80334425AHCGLVEW,0,0,200,0,0
21296934ODWLGGSD,0,1,200,0,0
53330679MZAUFXXX,1,1,200,1,0
36966370PKVOCURS,1,1,200,0,0
56967703QRUCAIZZ,0,1,200,0,0
37133823UWZVFISJ,0,0,200,1,0
58612051JOZFEERD,0,0,200,1,0
10522573LRCSMLFA,0,1,200,1,0
08440628VAVGQIHH,1,0,200,0,0
38312836ESGPJZNH,1,1,200,0,0
73176086IDJXWRFH,0,1,200,1,0
29311024ZYZIVSCV,0,0,200,1,0
23105202FEFSYYEZ,0,0,200,0,0
47319856XSUSBXSP,0,0,200,1,0
40884659DWEXPIIH,0,1,200,0,0
41894341IUKTYRYJ,0,1,200,1,0
90800320GZPWJYYM,0,0,200,1,0
36820342VMGUQSAZ,0,0,200,0,0
60906221WMHCPAYO,0,0,200,1,0
96056994TUWOREIR,0,1,200,1,0
04337593CNDAOEIV,0,0,200,1,0
50364491VFUWVSBY,0,0,200,0,0
84509358HXNUZGZF,0,0,200,1,0
05168154OOPTXHQI,0,0,200,1,0
15479409FASFJZTN,0,0,200,0,0
27793956RPFJGFKV,1,1,200,0,0
39864697SNVURWND,0,0,200,0,0
08851497SSLAJWPT,0,0,200,0,0
43609259XZZQOBDB,0,0,200,0,0
68581579ERZCLEYA,0,1,200,1,0
94628574OTINQUQB,0,1,200,1,0
87161662GVWBRQMZ,0,0,200,0,0
57985418ICFLTRYN,0,0,200,0,0
46343661WUPEKFJY,0,0,200,0,0
73598157ZZAMTNDU,0,0,200,0,0
89445149TLGWUKRE,0,0,200,0,0
84953583IXQFGBHU,0,0,200,1,0
22193257KOZLMHXH,0,1,200,1,0
51813732RZHXJUSQ,0,0,200,0,0
72642256AHCZHCJA,0,0,200,1,0
59745344PLFORCTC,0,1,200,0,0
40197348UEAPSEME,0,1,200,0,0
95833182MFILAPLK,0,1,200,1,0
26039663PSMSSWHQ,0,0,200,1,0
17179070ZVXJGPCC,0,0,200,0,0
32121038PNVCBERG,0,1,200,0,0
91323395SPZWWBAJ,1,1,200,0,0
64837245XOPBVBNF,1,1,200,1,0
26270253MMIIPCXB,0,1,200,1,0
20466611RJYYUMLA,0,0,200,1,0
24960843BWPSIGYX,0,1,200,1,0
92764432NYSEFSXE,0,0,200,1,0
45764335DEBHEVKI,0,0,200,0,0
04167589XRVTWFRW,0,1,200,0,0
85604017NUOBPRPA,0,1,200,0,0
44739557WRZMBZLZ,0,1,200,0,0
78920171RCLVKNVX,0,0,200,1,0
29362871DWYFOULT,1,1,200,1,0
25948539VCTFUCLG,1,1,200,1,0
56110323USLWDFAE,0,0,66,1,1
27408814JLGHTQVB,0,1,200,1,0
19259585KEIPSEXB,0,0,200,1,0
88004955DUDTCXZA,0,1,200,0,0
37124536USATVHBO,0,0,200,0,0
19565621VHDOIXDT,1,1,200,1,0
02488094LOTHGOYX,0,1,200,0,0
09929053ANKBOSOQ,0,0,200,0,0
81132152LGGSATQT,1,1,200,1,0
79331929IRGMOPXX,1,0,43,1,1
89859999DJMLOBDE,0,1,200,0,0
41136656LZRCUNDV,1,1,200,0,0
01588524DBWGHOSL,0,0,200,0,0
98039846CHSTKSBC,0,1,200,0,0
90610063PUZRLZQK,0,0,200,0,0
67100351RKENNKHI,0,1,200,1,0
77695261GRLLFUWB,0,0,200,0,0
58566353MQMRNMCQ,0,0,200,0,0
55641976MARIJYKE,0,0,200,0,0
83358709NCFGPGAF,0,0,66,1,1
60810002EYIVQVVI,0,0,200,1,0
30883848ZIARVRSQ,0,1,200,1,0
78640713BOHWJQDM,0,1,200,0,0
59047517CYSPQIJO,0,1,200,1,0
66184507LSPUSRNT,0,1,200,0,0
22247055DWPHAUIR,0,1,200,1,0
05602375UKSJWEAE,0,1,200,0,0
75558937LDPULOLQ,0,0,200,0,0
05236584JVJDNBFF,0,1,200,0,0
67015690AUGGGVYT,0,0,200,1,0
24958240KZRBGMVN,1,1,200,0,0
30209986BEFUZOTP,0,1,200,1,0
93946625YNBXAIJY,0,1,200,0,0
29998771WEZRAEME,0,1,200,0,0
08766310WCCXFLHX,0,1,200,1,0
97179695BIELRQND,0,1,200,0,0
37668338POFFRBUL,0,0,200,0,0
53199322TSEVJVPF,0,0,200,0,0
30704639IRHOIASQ,0,0,200,1,0
45494801YAAZVHXN,0,1,200,0,0
89513348MDFMZEVN,0,1,200,1,0
15310430EAWNSVEC,1,0,200,1,0
74430609FGLQZSQG,0,1,200,0,0
13328253WIRCSSSO,0,1,200,1,0
48626009BEMWFHCI,0,0,200,1,0
13764210WJQTEUKX,0,0,200,1,0
19804429TMDUPIFQ,0,1,200,1,0
24593355VDKFVLCJ,0,0,200,1,0
72825231MJCWFLZA,0,0,200,1,0
32437807QATZIZFP,0,0,200,0,0
58493145RPRWKXOE,0,0,200,1,0
39220038TKUJTRQH,0,0,200,1,0
84264607ONMPZETC,0,0,200,1,0
65042801AMBYKFJF,0,1,200,0,0
39041021GZVTDLXG,0,0,200,0,0
43001103YRPQXZEQ,0,0,200,0,0
34785472DVOXRCDW,0,1,200,0,0
40288502UETMORBN,0,0,200,0,0
55109307AGYHUFTJ,0,0,200,1,0
36368871GCHFDODR,0,0,200,1,0
42303972XCEQTBTY,0,0,200,1,0
76897912ZVTMNXVW,0,1,200,0,0
91949849RCVKNGNA,0,0,200,1,0
74418082DLEEPFYH,0,1,200,1,0
76666145BEOPXPQX,0,0,67,1,1
44645164YXKKQXUN,0,1,62,1,1
37894134PSBCINBK,0,0,200,1,0
89875694KSTNIFTB,0,1,200,1,0
05717022FISPSZCG,0,1,200,1,0
83390012MRQGUGKQ,0,1,200,1,0
07921178TBKTLSJY,0,0,200,1,0
79113687OLOPFRLZ,0,1,200,0,0
96563745LTJFWCJQ,0,1,67,1,1
53937957WFBCPUXX,0,0,200,0,0
85067679GLJBBXOO,1,0,200,0,0
88690393UROJVQOZ,0,0,200,0,0
93129896UCCALDWF,0,1,200,0,0
66991966HIJAAVXH,0,0,200,0,0
48550060IENLIEYP,0,0,200,0,0
66552294FGKJQQSK,0,0,200,1,0
99908256QAYHCLVN,1,1,200,1,0
05117082KJVYEDOV,0,0,200,0,0
04760547XNXQWWZZ,0,0,200,0,0
28256947IWIGAPRK,0,0,200,1,0
01254466WEFYPPHY,0,1,67,1,1
95807616KQGOZZGA,1,1,200,1,0
69768733YMNLWOTA,0,0,200,1,0
02211619JUYCZSQJ,0,0,200,1,0
31544900QJVEMQAB,0,0,200,1,0
78398573IBHHNXDV,1,1,200,1,0
60485217FNRZQQLN,0,1,200,1,0
02311755VWKLRNXS,1,1,200,1,0
26095331XPGGTABM,0,0,200,0,0
62954587FSRENVUV,0,1,200,1,0
54072377SONVLXFC,0,0,200,1,0
05050325TPRHCKGF,0,1,200,0,0
23656075WRRCTRZG,0,1,200,0,0
31799446SZKCDXEG,0,1,200,0,0
82730617HIDMSZSJ,1,1,200,0,0
19446011AXEEGGIZ,0,0,200,0,0
56572850PSZVXSDB,0,0,200,1,0
24956263EGRRNZHS,0,0,68,1,1
96361433WAFTKLHF,0,1,200,1,0
53839550IFTVCEFW,1,0,200,0,0
39189109OEIICHJT,0,0,200,1,0
32210080RLDWYGOY,0,0,200,1,0
28247597TMSMKLZF,0,0,200,0,0
58833017XJKAZMXS,0,1,200,0,0
38684065RWGHPLBS,0,0,200,1,0
47603092BMZRYOQP,0,0,200,1,0
62396647LEQODODL,0,1,200,1,0
56615093JPTWMLMM,0,0,200,0,0
18704906XRAVJYCX,0,0,200,0,0
38738152ECQFNRUD,1,1,200,0,0
25287141GRIQYXRP,0,0,200,0,0
26858909BLTKBGCT,0,0,200,1,0
53657027LBROTFAW,1,0,200,0,0
72350578QXIULPBP,0,1,200,0,0
52066412KPOGNCCO,0,0,200,1,0
69886040DSJDEAYS,0,1,200,0,0
06590043RYHNYFHU,0,1,200,0,0
18178693OIJVUYAP,1,1,200,0,0
94351232IOAJXAAH,0,0,200,1,0
89939810NCLUHHUR,0,0,200,1,0
50860983UXAXDLGB,0,0,200,0,0
99155802QOJWCTSC,0,1,200,0,0
89139047LPDNLAOG,0,0,200,0,0
44956197PWFDQUQK,0,0,200,0,0
41145795UAIMJJVH,0,1,200,1,0
79222550INSFQFPA,0,1,39,1,1
51903347TZXXGOPG,1,1,200,0,0
27321692CHXOQJTV,1,1,200,1,0
62300447OGPUOAES,0,0,200,1,0
68826012IFBVCFZJ,0,0,200,1,0
94117693HOEBNMKI,0,1,200,1,0
92315587ICEYLPLH,0,0,200,0,0
71172072OAQFUSSO,0,1,200,0,0
44911685YLVBCWQD,0,1,200,0,0
69161071NMIBPSER,0,1,200,1,0
40220754RWPWXMEW,0,1,200,1,0
62598799XHKYHOUI,0,1,200,0,0
48078575NSLMARUX,0,1,200,0,0
25607199BGEIQDGT,1,1,200,1,0
77652396BOJEOAVN,0,1,200,1,0
34188451FYPZWWAV,0,1,200,1,0
76376371DUMNVWDL,0,0,200,0,0
11107827CTIMJXYK,1,1,68,1,1
70365873XETRVVKK,1,1,200,0,0
40446571XXQXGEKM,0,1,200,1,0
31632311BZXGQMTN,0,0,200,1,0
51763601AHOLUVTA,0,0,200,0,0
90252393TLLAQXTR,0,0,200,1,0
80472697BNVHZBMZ,0,0,200,1,0
21354450AFQPHXZY,0,1,200,0,0
11004079NSWPOEFT,0,0,200,1,0
84868692WRBMACIT,0,1,200,0,0
03309131EYIXDITN,0,0,200,0,0
56397484UOTWWVAS,0,0,200,0,0
42011315HJPGMJVR,1,0,200,0,0
60900037KDIQSJIA,1,1,200,0,0
02380993RWQUWXKA,0,1,200,0,0
99435080IYEQLWLV,0,0,200,1,0
18664861KCEHBYBP,0,0,200,1,0
20211733XXXIITTB,0,1,200,0,0
85556610ITIFPQSL,0,0,200,1,0
67149817FWWMXUBI,0,1,68,1,1
48660244CRIOJBXW,0,1,68,1,1
75716972LUMWXXLV,0,0,200,1,0
96006517KLHWZFZO,0,0,200,1,0
64979610IUVZKGNX,0,1,200,1,0
71087718FFSJPYHM,0,1,200,1,0
45417252KHWXZWFS,0,0,200,1,0
55437750KQAKYNIG,0,1,200,1,0
28622658AUETUYTP,0,0,200,1,0
09722064ZMLQYHUD,0,1,200,1,0
83009239LYSAJYVF,0,1,68,1,1
69922698TXKXEMPW,0,1,200,0,0
93943078PYABNYKM,0,0,200,0,0
21369486CUWSEUZH,0,1,200,0,0
68619374XNMUGPFD,0,0,200,0,0
14067979JGBDWSRW,0,0,200,1,0
22575849HCSSOFKS,1,1,200,0,0
51204725ULKZGHWK,0,1,200,1,0
60423539NSYGFVIV,0,0,200,1,0
89321877RWAHWHTY,0,1,200,1,0
97084512DZWRYSLN,0,1,200,0,0
80678276GWTUQMQG,0,0,200,0,0
42002686AVFLPKYK,0,0,200,0,0
95220836YWPZZEPY,0,0,200,1,0
75989458GSEKGPPT,0,1,200,1,0
95449166ROFAHZSH,0,0,200,1,0
49570778LFJWHNGF,0,1,200,1,0
12123552HXDKSUWN,0,0,200,0,0
56635113ZXKABREJ,0,1,200,0,0
23784846EOBYPBYJ,0,1,200,0,0
46941560NCJBDZYM,0,1,200,1,0
55405519LRJPJLAM,0,1,200,1,0
63893904BJOIGXTV,0,0,200,0,0
37497505XWACXPJF,0,0,200,1,0
30514630FHFYWJKK,1,1,200,0,0
23300953RJIOTNIU,0,1,200,1,0
56096061MVFZFBJK,1,1,200,0,0
35210620OPPBAFRW,0,0,200,0,0
50830145PXEGAZJO,0,0,200,0,0
78446515VDEUZTJZ,0,1,200,0,0
42970629LVIOVKEU,1,1,200,1,0
67745799ZEYURMVQ,0,1,200,1,0
81284707LHBUKGMW,0,1,200,1,0
58398478LMOXGVCF,0,0,200,0,0
10013805DIFBQYBA,0,0,200,0,0
52220114HCVKTKFY,0,1,200,0,0
14381445ZPGSNKVL,0,0,200,1,0
38465540CGTBEBER,0,0,200,1,0
92374482SICBBDVZ,1,1,200,1,0
12788964OUUSOBIP,1,0,200,1,0
46403466GNWYMUHH,0,1,200,1,0
56872243WUUMPUMX,0,0,200,0,0
22829155TKAQHQUX,0,1,200,1,0
47382687CXEPLOKM,0,0,62,0,1
56478294HMDCYFNF,0,1,200,1,0
37336510KBWGWYZT,0,0,62,0,1
63834721RNIXEYCA,0,0,200,1,0
22817208EOWMFQMI,0,0,200,0,0
88426828TCEBICPZ,0,1,200,1,0
29665514QERWCPOW,0,0,200,0,0
82111780JQWSHQPY,0,0,200,1,0
18488625NIFDWFYE,1,0,200,0,0
73114195LKTRUXOE,0,1,200,1,0
61740850AXYTYQMT,0,1,200,1,0
24912907KWMFGTVE,0,1,200,0,0
20729292WZXJUBQL,0,1,200,0,0
13298427DTRWEWVO,0,0,200,1,0
02229596PDUYMMGA,0,1,200,1,0
85677805PRCXNSKX,0,0,200,1,0
50338857NWJDILGR,0,0,200,1,0
51679133BMUATTUS,0,0,200,0,0
25712183WYQQSWTB,0,0,200,1,0
60045152AOUEISJY,0,0,200,1,0
20712503AAXUTEFX,0,0,200,1,0
19911119ZVERTOHO,0,0,200,1,0
13261657MPFYDLII,0,1,200,1,0
40716667HVLGGIVR,0,0,200,0,0
18117456JKPQDHKR,0,0,200,0,0
64320431NDVBBZFW,0,1,200,1,0
83515153CQALNOTM,0,0,200,0,0
30883263QRPZGKEW,0,0,200,1,0
27202052FCDHQPID,0,0,200,0,0
54845706DEFWMCCB,0,0,200,0,0
85038317TTNRTWKJ,0,0,200,1,0
86705527KQIBTBEC,0,1,11,0,1
87975826GXFBNVMS,0,0,200,0,0
55091653GXBUVSVS,0,1,200,1,0
44295777GKBRKJSR,0,1,200,0,0
72561558UNNPUNJJ,0,0,200,0,0
27952575ZKLILXJA,0,0,200,0,0
68136304PQELDTJH,0,0,200,1,0
62345630DOJMCGUG,0,1,200,0,0
90128953RJCXHKYZ,0,0,200,1,0
69326394BVDHZSNN,0,1,200,1,0
29470178SDUDGWRY,0,1,68,1,1
55551115LPIAUDBG,0,0,200,0,0
33082072VRIKIBIC,0,0,200,1,0
06724928TVNQQFAO,0,0,200,1,0
07440056XKWIPCOF,0,0,200,0,0
54581804CYJMQHJK,0,0,200,0,0
27920105QEHJCBML,0,1,200,1,0
51126915QNEAKFEK,0,0,200,1,0
87692208VGXCWMKW,0,1,200,0,0
52134020IXIPBMVE,0,1,200,0,0
80672247KULSPNQZ,1,0,200,0,0
79747701ZQFAZCUW,0,0,200,1,0
46025955HCAFCEDK,1,1,200,0,0
41427202EGLEFLFL,0,1,200,0,0
22072000STSSNYON,0,1,200,0,0
65646674TNFCDYQZ,1,0,200,0,0
22280406IJKMKEMB,0,1,200,1,0
59012507MZMFKQAY,0,0,200,1,0
05316349LUTRWLTR,0,1,68,1,1
80969229KPSHBFWQ,0,1,200,0,0
69898306HMRAXPAR,0,0,200,0,0
47626169YCPJMICT,0,0,200,1,0
47954511AQTTLGVT,0,1,200,0,0
92183836RHWCNVTT,1,1,200,0,0
86979165IIMVNYGG,0,1,200,1,0
59832452HCLQICBW,0,1,200,1,0
87562040JGVPLZZN,0,0,200,0,0
63833065WVZPICQO,0,0,200,1,0
69426437IQJZALXF,0,1,200,1,0
60590536VMWDDJEM,1,1,200,1,0
31262929QEXMOGXX,0,0,200,0,0
64981782DGDRIMVP,0,0,200,1,0
90033667UTOABDNV,0,0,200,1,0
12129354XSXKNIJX,0,1,200,1,0
11072052QJJRHWWT,0,1,200,1,0
47288967BKHDQTQB,0,0,200,0,0
09044139RIRQESAO,0,0,200,0,0
16984268XPZOOJKW,0,1,200,0,0
13637022WLHCFXCF,0,1,200,0,0
01397436ZUOOZULC,0,0,200,0,0
30510592NMOHRORY,0,0,200,0,0
78212707AHDNXOBW,0,1,200,0,0
01398323VWFQWKQR,0,0,200,0,0
56669764CSBWFQUE,0,0,200,1,0
92692316WTPNMMXM,1,1,200,0,0
99805364KIXYYLIB,0,1,200,0,0
98326512GPPYMTFG,0,0,200,0,0
05134564WPDIPKZK,0,0,200,0,0
10370393EDZFFMNB,0,0,200,0,0
07013113FLIEGBXE,0,0,200,0,0
75948788CVUCZIFM,1,1,200,1,0
46783873NWGAQLRA,0,1,200,1,0
90919089ZNRZOKAW,0,0,69,1,1
26633035LRXZWJHV,1,1,200,0,0
81226002XZATBGRL,1,0,200,1,0
70416532CYKCSOXY,0,0,200,0,0
67596962DVRDUQAB,1,1,200,1,0
01876476DHOFNFBN,0,0,200,0,0
97372387WGPWNAMQ,1,1,200,1,0
24354952ZFTQDQSA,0,1,200,1,0
79925786RZUVEPUR,0,0,200,1,0
14071136EJLSPWVK,0,1,200,1,0
61240248HPETWPYZ,0,1,200,1,0
84326699CUARDLFH,1,1,200,1,0
76435415OKTNFNEL,0,0,200,1,0
86308207FDLSHPBN,0,0,200,0,0
01422500IJZCHFXR,1,1,200,1,0
74500720WJGDCURP,0,0,200,1,0
26185508LRNEDGHH,0,1,200,1,0
36380421BTTCAUFE,0,0,200,0,0
86132138LXSOJGPY,1,1,200,1,0
28185849RVKGCPBA,0,0,200,1,0
18405727ARGSQHCN,0,1,200,0,0
72022742REKSVWYH,0,0,200,0,0
80665136PDDZBWPP,1,0,200,1,0
18120381PPIKBUPR,0,1,200,1,0
09068009OQJIZEKG,0,0,200,0,0
00652298YSBBTKNQ,0,0,200,0,0
79877922ERHGHODR,0,0,200,0,0
58635560QPBENZHT,0,1,200,1,0
89725426FZVCXHBJ,0,0,200,0,0
06387120QGAUWNSV,0,1,200,1,0
04331866UMCMPOKN,0,0,200,1,0
21577710UZTRYAHD,0,1,200,0,0
26132801CJKCFKRL,0,0,200,0,0
36010751QHPAISLO,0,0,200,0,0
66869478DHMFBXUQ,0,1,200,0,0
45554979ACPXTXXN,0,1,200,1,0
28550697DUKXYNZV,0,0,200,1,0
18212339ABNQBNYQ,0,0,200,0,0
08149259JWQTSLCZ,0,1,200,1,0
86217347PWIMZBDJ,0,0,200,0,0
36016252GHFVTYJP,0,1,200,0,0
20856286FSAOUSQF,1,0,200,1,0
95446752TVZUIAOH,0,1,200,0,0
12465502TONOZNXR,0,0,200,0,0
80115609AATXGJWT,0,0,200,0,0
22320410AJDLYZAP,0,0,200,1,0
51469491YJYMPJMK,0,1,200,1,0
27140840EMTHDBHG,0,0,200,1,0
29295757ZYBXGSOH,0,0,200,0,0
84700564PKWHLESH,0,0,200,0,0
00169995FYXRXZEV,0,0,200,0,0
43706992SMKUOANM,0,0,200,0,0
29676840WMADSRHK,0,0,69,1,1
83973570LALFPMGZ,0,1,200,0,0
28061105ZPDHBTGD,0,0,200,0,0
21393595THFCHATZ,0,0,200,0,0
97803090YHLYTHFL,0,0,200,1,0
16080426MRZOYQGS,0,0,200,1,0
42249033QAAZXGFX,0,1,200,0,0
14540178XKGEPBDD,0,1,200,1,0
91673943SAXPDYBT,0,1,200,0,0
35795945SIRACNNH,0,0,200,1,0
80294654CVWFAELI,0,0,200,1,0
50091208FJMRINQI,0,1,200,0,0
66872680CXECYOIC,0,0,200,0,0
42640491PNKLQASH,0,1,200,0,0
43403127NOBEAOWE,0,0,200,1,0
66695875LDGPGJAZ,0,1,200,0,0
37791109ISOYMONY,0,0,200,0,0
73392333WQZNARWX,0,0,200,1,0
33471337FHVGPIKT,0,0,200,0,0
27035782WDWIUTWW,0,0,200,1,0
75751909IAGVKLER,0,0,200,0,0
88115493FEBMBDRJ,0,0,200,0,0
78507002DORTPEOU,0,0,200,1,0
47910334UEAEPXWM,0,1,200,0,0
13126047VHXXQYAS,1,1,200,1,0
94311468KTYUNRKI,1,1,200,1,0
90964917ERNMVKIB,0,0,200,1,0
63487680YCNAKQJR,0,0,200,0,0
85753034CUELOENR,0,0,200,0,0
62033568SGIHIUWP,0,0,200,0,0
76934431KGQIUSFO,0,0,200,0,0
99771080AFJMFJLW,0,0,200,1,0
51322214KNSZBRDR,0,1,200,0,0
20473676PPZYKGQI,0,1,200,0,0
21928489VSJBGJSC,0,0,200,0,0
57686862XVBOKNVQ,0,1,200,1,0
32459125CMTZXMDN,0,0,200,1,0
40652094EBJMIFZN,1,0,200,1,0
15202109AHPUWKNF,0,0,200,0,0
80611035WJEQRNYS,0,0,200,1,0
81801918BMCTGPZK,0,0,5,1,1
52271717ZDRLAUMZ,0,0,200,0,0
04257572BXFAYHVM,1,0,200,1,0
60726459XINVEWOV,0,0,200,0,0
51992252XBMOOUFN,0,0,200,0,0
59178868PUKSYKVR,1,1,200,0,0
17419876JEEUPTEW,0,0,200,1,0
07383224RPQVOPMC,0,0,200,0,0
09454127WKJFQHJQ,0,1,200,0,0
69119942AJIKQFQL,0,0,200,1,0
10405648ZXBGJARZ,0,0,200,0,0
87730891BHPDRBFH,0,0,200,0,0
07188344PSJBVLTZ,0,0,200,1,0
23018418FYWVXQDY,0,0,200,1,0
31189415JSRJHEKM,1,1,200,0,0
41672125MHTJWWZR,0,0,200,0,0
79090398BQSEYVJW,0,0,200,1,0
43459644QQDIZWGR,0,0,200,1,0
56182126OKRVRORL,0,0,200,1,0
00643319BZHRUUZN,0,0,200,0,0
23960936XHKCHBHT,0,0,200,1,0
76351086PMWILLZT,1,1,200,1,0
49483396UQOMRLBJ,0,0,200,1,0
70130482UDEZCDKQ,0,0,200,0,0
98686722HQTRFOME,0,1,200,0,0
90976505DBOSKQZO,0,0,200,0,0
83227807OOQTMYBC,1,1,200,0,0
61361457JOFNCYSC,0,0,200,0,0
20795725NHQRCUIF,0,0,200,1,0
76767566AMJNVXFT,1,1,200,0,0
83201170DSMCNHWD,0,0,200,0,0
98377352JVXJJCZA,0,0,200,1,0
82717578SXPYDHTR,0,0,200,1,0
91281908QWXFMARH,0,1,200,1,0
99798131GAYCTQUO,0,1,200,0,0
17909745MGDJVNAH,1,0,200,0,0
18169453RQNJDGRU,0,1,17,0,1
24765236AKNFQMMA,1,0,200,0,0
09656607GDGSHAQW,0,0,200,1,0
77455028XCRBYCLJ,1,1,200,0,0
02766078DYSSARPB,0,0,200,0,0
15102981OVAZRMMD,0,1,54,0,1
61423597GMPKYZEX,0,0,200,0,0
41160848BSNYNNAU,0,0,200,0,0
07456109XJREAGIX,0,1,200,1,0
94543406UNYNKUWS,0,1,200,0,0
75927952XJAPLAPJ,0,1,32,1,1
09555878AWPGTWIF,0,1,200,1,0
93473438ODWRAFQA,0,0,200,0,0
52923155DFDSKEVO,0,1,200,1,0
38883852KBLJDZRM,0,1,70,1,1
66954437ZWKJLJEK,0,0,200,1,0
35260425YUBXWNNL,0,1,200,0,0
46627998CLMPBFFT,0,1,200,1,0
15737082KBQAPGUZ,0,0,200,1,0
95087496XXFJSUHX,0,0,200,1,0
05531275BYUWXIUY,0,0,200,0,0
83066524OSRXZDNT,0,0,200,1,0
11336106DRGYCULN,0,1,200,0,0
33885818OPHXYBVD,0,0,200,0,0
62849419VXBDXVUD,0,1,200,1,0
44247634GREGABSS,0,0,72,1,1
57525575VAEQWDBP,0,0,200,1,0
17410713KTJDSFGK,0,0,200,0,0
51733930VCGBMXAM,0,0,200,0,0
33060968LVIVXATK,0,1,200,0,0
39331518DMPBCUMV,0,0,200,1,0
73313327NWSLOLMB,0,0,200,1,0
72469004AIRPHXCD,1,1,200,1,0
49740986MGUMQADD,1,1,200,1,0
54928462LESDQFMR,1,1,200,0,0
84674861ZYEJGZGF,1,1,200,0,0
87086369AKAECUYF,0,0,200,0,0
73128157ZBDGMRNN,0,0,200,1,0
07781883TDDTKIZQ,0,0,200,0,0
11341675VBFYNUUQ,1,1,200,1,0
62917245YIUJAJXH,0,0,200,1,0
03713412BGWVOEVD,0,0,200,1,0
30232007RHAZWKBH,0,0,200,1,0
15131942QHXLGPST,0,0,200,1,0
83709792SINLSCER,0,1,200,1,0
81702965HPYXMJGX,0,0,200,1,0
54625783XSIWWBFP,1,1,200,1,0
26381314TEWLHADD,0,1,200,0,0
28117958JYNEBNWF,0,1,200,0,0
87423828KUXTFLPV,0,0,200,1,0
47770425KSEMFDYS,1,0,200,0,0
78718787OWPGDRPI,0,1,200,0,0
27112512OJDSBQYG,0,1,200,0,0
01455988HQMQMQYC,0,0,200,0,0
85848432WGSWZNPD,0,0,200,0,0
17225757JCGWQENA,0,0,200,0,0
50291922GLJGXRFB,0,1,200,0,0
93827459AOXONOVO,0,0,200,0,0
07016140UBDJHGJJ,0,0,200,0,0
69634913NHWOBPNX,0,1,200,0,0
17529836TXOQKCIO,1,1,200,1,0
11985621GBPAIFSM,0,0,200,1,0
75557589ZCOFMMYO,0,0,200,1,0
52294731YVHERDNR,0,0,200,1,0
42056955QKDYLKAH,0,1,200,0,0
53441964WDOTIYYB,0,0,200,0,0
69810042PATDPJXQ,0,1,200,1,0
42893526JDHDWJSM,0,1,200,0,0
76301620KQLHFRUI,0,0,200,1,0
20345740ZWTHCRCS,0,0,200,0,0
31983719TMSKJPUH,0,1,200,1,0
71732665XEODHRUJ,0,1,67,1,1
71389301LDUPKSGW,0,0,200,1,0
79833141EJQUKZPX,0,1,200,1,0
49891557JNWKXEAX,0,1,200,0,0
27925108XXAUOCUI,0,0,200,0,0
02649810LIEGZZJG,0,1,200,1,0
06086038SGTQTICP,0,0,200,0,0
39263568QSTVGNUV,0,1,200,0,0
97542541HYOQCBMY,1,1,200,0,0
27642457PQPULFLE,0,1,200,1,0
32837842PFBMQTAR,0,0,200,1,0
97912406XAVFSJUM,0,0,200,0,0
73710611IBDCQCNJ,0,0,200,1,0
08347659XYTUYHXG,0,0,200,1,0
45554669NUQDMGGB,0,1,61,1,1
54575228GREBDTOJ,0,1,200,0,0
17511212BCOYDOMY,0,1,200,0,0
97474736ALVICREJ,0,0,200,1,0
73543659GTKTYBTA,1,1,200,0,0
88697327JHBIHPEN,0,0,200,1,0
06963664FNEIJLUZ,0,1,200,0,0
24515340JVMYQCRJ,0,1,200,0,0
69348306ZQXIZFAY,1,1,200,1,0
44385680TQFSWNVQ,0,0,200,0,0
27713672ATKJXOSL,0,1,200,0,0
12230848QLOTBZUY,0,1,200,0,0
08743848EXCEKIYP,0,0,200,1,0
40096866PUCNXQWF,0,0,200,1,0
50856899VDCMNVML,0,0,200,0,0
39238741UGTDAGHJ,0,1,200,0,0
78288943CGACDZET,0,1,200,1,0
01787300SKCPCCNY,0,1,200,0,0
40014819WUYKQLOL,0,0,200,1,0
54724517DMKDMYOM,0,0,200,1,0
79780536KLCPTKNW,0,0,200,1,0
09784769JXJPKYLY,0,1,200,0,0
30657493RGFEWYKW,0,0,200,1,0
74678584BDNGNPAN,0,1,200,0,0
15147947ZLRTEDVC,0,0,200,1,0
85131400DFIJIREC,0,0,200,1,0
96623082DMKNNNKK,1,1,200,0,0
37196345IVTFHFWB,1,1,200,0,0
92202828TGDZYTVU,0,1,200,1,0
27769184JECTKTJJ,0,1,200,0,0
22495394IJUGDDOT,0,0,200,1,0
10075881ZVFEAWWM,0,0,200,0,0
65620949LZNZCZHU,0,1,200,1,0
78330527LSDBYPKU,0,0,200,0,0
23975682SQHAOHKB,0,1,200,0,0
67774826VIQGUSFO,1,1,200,1,0
82244222KQFXAFDP,0,0,200,1,0
12457144IZBIWIEV,0,0,66,0,1
41207232IBFASVPX,1,1,200,0,0
59132878MDMCMTSB,0,1,200,1,0
52752461HOZDBPFJ,0,0,200,0,0
